,time,model,connected,soc,days,cadaster,ev_id
515,12,Volkswagen ID.3,True,45.0,22,79507:019:0002,15
516,13,Volkswagen ID.3,True,45.0,22,79507:019:0002,15
517,14,Volkswagen ID.3,True,45.0,22,79507:019:0002,15
518,15,Volkswagen ID.3,True,45.0,22,79507:019:0002,15
519,16,Volkswagen ID.3,True,45.0,22,79507:019:0002,15
520,17,Volkswagen ID.3,True,45.0,22,79507:019:0002,15
521,18,Volkswagen ID.3,False,45.0,22,79507:019:0002,15
522,19,Volkswagen ID.3,True,39.61823990979004,22,79513:012:0033,15
523,20,Volkswagen ID.3,True,45.0,22,79513:012:0033,15
524,21,Volkswagen ID.3,True,45.0,22,79513:012:0033,15
525,22,Volkswagen ID.3,True,45.0,22,79513:012:0033,15
526,23,Volkswagen ID.3,False,45.0,22,79513:012:0033,15
527,24,Volkswagen ID.3,True,43.854696949338404,22,79513:012:0033,15
528,1,Volkswagen ID.3,False,45.0,23,79513:012:0033,15
529,2,Volkswagen ID.3,False,38.483613055324895,23,79513:012:0033,15
530,3,Volkswagen ID.3,False,32.092055205858045,23,79513:012:0033,15
531,4,Volkswagen ID.3,False,31.287055205858046,23,79513:012:0033,15
532,5,Volkswagen ID.3,True,30.482055205858046,23,79513:012:0033,15
533,6,Volkswagen ID.3,True,37.68205520585805,23,79513:012:0033,15
534,7,Volkswagen ID.3,True,44.88205520585805,23,79507:019:0002,15
535,8,Volkswagen ID.3,True,45.0,23,79507:019:0002,15
536,9,Volkswagen ID.3,True,45.0,23,79507:019:0002,15
537,10,Volkswagen ID.3,True,45.0,23,79507:019:0002,15
538,11,Volkswagen ID.3,True,45.0,23,79507:019:0002,15
539,12,Volkswagen ID.3,True,45.0,23,79507:019:0002,15
540,13,Volkswagen ID.3,True,45.0,23,79507:019:0002,15
541,14,Volkswagen ID.3,True,45.0,23,79507:019:0002,15
542,15,Volkswagen ID.3,True,45.0,23,79507:019:0002,15
543,16,Volkswagen ID.3,True,45.0,23,79507:019:0002,15
544,17,Volkswagen ID.3,True,45.0,23,79507:019:0002,15
545,18,Volkswagen ID.3,False,45.0,23,79507:019:0002,15
546,19,Volkswagen ID.3,False,42.0780334667289,23,79513:012:0033,15
547,20,Volkswagen ID.3,False,33.85142945662231,23,79513:012:0033,15
548,21,Volkswagen ID.3,False,30.45452748872244,23,79513:012:0033,15
549,22,Volkswagen ID.3,True,22.2606891109898,23,79513:012:0033,15
550,23,Volkswagen ID.3,False,29.4606891109898,23,79513:012:0033,15
551,24,Volkswagen ID.3,True,25.598338434508364,23,79513:012:0033,15
552,1,Volkswagen ID.3,False,32.798338434508366,24,79513:012:0033,15
553,2,Volkswagen ID.3,False,18.308338434508364,24,79513:012:0033,15
554,3,Volkswagen ID.3,False,17.503338434508365,24,79513:012:0033,15
555,4,Volkswagen ID.3,False,11.95950342587759,24,79513:012:0033,15
556,5,Volkswagen ID.3,False,0.0,24,79513:012:0033,15
557,6,Volkswagen ID.3,True,0.0,24,79513:012:0033,15
558,7,Volkswagen ID.3,True,7.2,24,79507:019:0002,15
559,8,Volkswagen ID.3,True,14.4,24,79507:019:0002,15
560,9,Volkswagen ID.3,True,21.6,24,79507:019:0002,15
561,10,Volkswagen ID.3,True,28.8,24,79507:019:0002,15
562,11,Volkswagen ID.3,False,36.0,24,79507:019:0002,15
563,12,Volkswagen ID.3,True,31.761394492371785,24,79507:019:0002,15
564,13,Volkswagen ID.3,True,38.96139449237179,24,79507:019:0002,15
565,14,Volkswagen ID.3,True,45.0,24,79507:019:0002,15
566,15,Volkswagen ID.3,True,45.0,24,79507:019:0002,15
567,16,Volkswagen ID.3,True,45.0,24,79507:019:0002,15
568,17,Volkswagen ID.3,True,45.0,24,79507:019:0002,15
569,18,Volkswagen ID.3,True,45.0,24,79507:019:0002,15
570,19,Volkswagen ID.3,False,45.0,24,79513:012:0033,15
571,20,Volkswagen ID.3,False,41.78270536312788,24,79513:012:0033,15
572,21,Volkswagen ID.3,True,37.71668720816156,24,79513:012:0033,15
573,22,Volkswagen ID.3,True,44.91668720816156,24,79513:012:0033,15
574,23,Volkswagen ID.3,False,45.0,24,79513:012:0033,15
575,24,Volkswagen ID.3,True,35.96427762587786,24,79513:012:0033,15
576,1,Volkswagen ID.3,False,43.164277625877865,25,79513:012:0033,15
577,2,Volkswagen ID.3,False,36.271103994861534,25,79513:012:0033,15
578,3,Volkswagen ID.3,False,29.6216036805887,25,79513:012:0033,15
579,4,Volkswagen ID.3,False,28.8166036805887,25,79513:012:0033,15
580,5,Volkswagen ID.3,False,28.0116036805887,25,79513:012:0033,15
581,6,Volkswagen ID.3,True,16.82565761348942,25,79513:012:0033,15
582,7,Volkswagen ID.3,True,24.025657613489418,25,79507:019:0002,15
583,8,Volkswagen ID.3,True,31.225657613489417,25,79507:019:0002,15
584,9,Volkswagen ID.3,False,38.42565761348942,25,79507:019:0002,15
585,10,Volkswagen ID.3,True,28.92091803959105,25,79507:019:0002,15
586,11,Volkswagen ID.3,True,36.120918039591054,25,79507:019:0002,15
587,12,Volkswagen ID.3,True,43.32091803959106,25,79507:019:0002,15
588,13,Volkswagen ID.3,True,45.0,25,79507:019:0002,15
589,14,Volkswagen ID.3,True,45.0,25,79507:019:0002,15
590,15,Volkswagen ID.3,True,45.0,25,79507:019:0002,15
591,16,Volkswagen ID.3,True,45.0,25,79507:019:0002,15
592,17,Volkswagen ID.3,False,45.0,25,79507:019:0002,15
593,18,Volkswagen ID.3,True,37.28381214831432,25,79507:019:0002,15
594,19,Volkswagen ID.3,True,44.48381214831432,25,79513:012:0033,15
595,20,Volkswagen ID.3,True,45.0,25,79513:012:0033,15
596,21,Volkswagen ID.3,False,45.0,25,79513:012:0033,15
597,22,Volkswagen ID.3,False,44.195,25,79513:012:0033,15
598,23,Volkswagen ID.3,False,42.583658748410585,25,79513:012:0033,15
599,24,Volkswagen ID.3,True,41.778658748410585,25,79513:012:0033,15
600,1,Volkswagen ID.3,True,45.0,26,79513:012:0033,15
601,2,Volkswagen ID.3,False,45.0,26,79513:012:0033,15
602,3,Volkswagen ID.3,True,40.24042879765166,26,79513:012:0033,15
603,4,Volkswagen ID.3,False,45.0,26,79513:012:0033,15
604,5,Volkswagen ID.3,False,38.16627794953641,26,79513:012:0033,15
605,6,Volkswagen ID.3,False,34.14392285880354,26,79513:012:0033,15
606,7,Volkswagen ID.3,True,25.580799580783882,26,79507:019:0002,15
607,8,Volkswagen ID.3,True,32.780799580783885,26,79507:019:0002,15
608,9,Volkswagen ID.3,True,39.98079958078389,26,79507:019:0002,15
609,10,Volkswagen ID.3,True,45.0,26,79507:019:0002,15
610,11,Volkswagen ID.3,True,45.0,26,79507:019:0002,15
611,12,Volkswagen ID.3,True,45.0,26,79507:019:0002,15
612,13,Volkswagen ID.3,False,45.0,26,79507:019:0002,15
613,14,Volkswagen ID.3,True,44.195,26,79507:019:0002,15
614,15,Volkswagen ID.3,True,45.0,26,79507:019:0002,15
615,16,Volkswagen ID.3,True,45.0,26,79507:019:0002,15
616,17,Volkswagen ID.3,True,45.0,26,79507:019:0002,15
617,18,Volkswagen ID.3,True,45.0,26,79507:019:0002,15
618,19,Volkswagen ID.3,True,45.0,26,79513:012:0033,15
619,20,Volkswagen ID.3,True,45.0,26,79513:012:0033,15
620,21,Volkswagen ID.3,True,45.0,26,79513:012:0033,15
621,22,Volkswagen ID.3,True,45.0,26,79513:012:0033,15
622,23,Volkswagen ID.3,True,45.0,26,79513:012:0033,15
623,24,Volkswagen ID.3,True,45.0,26,79513:012:0033,15
624,1,Volkswagen ID.3,True,45.0,27,79513:012:0033,15
625,2,Volkswagen ID.3,False,45.0,27,79513:012:0033,15
626,3,Volkswagen ID.3,True,34.27080658830561,27,79513:012:0033,15
627,4,Volkswagen ID.3,False,41.470806588305614,27,79513:012:0033,15
628,5,Volkswagen ID.3,False,31.319229956814233,27,79513:012:0033,15
629,6,Volkswagen ID.3,False,21.79627072114367,27,79513:012:0033,15
630,7,Volkswagen ID.3,True,16.19224195924206,27,79507:019:0002,15
631,8,Volkswagen ID.3,True,23.39224195924206,27,79507:019:0002,15
632,9,Volkswagen ID.3,True,30.59224195924206,27,79507:019:0002,15
633,10,Volkswagen ID.3,True,37.79224195924206,27,79507:019:0002,15
634,11,Volkswagen ID.3,False,44.992241959242065,27,79507:019:0002,15
635,12,Volkswagen ID.3,True,37.708796518434454,27,79507:019:0002,15
636,13,Volkswagen ID.3,True,44.90879651843446,27,79507:019:0002,15
637,14,Volkswagen ID.3,True,45.0,27,79507:019:0002,15
638,15,Volkswagen ID.3,True,45.0,27,79507:019:0002,15
639,16,Volkswagen ID.3,True,45.0,27,79507:019:0002,15
640,17,Volkswagen ID.3,False,45.0,27,79507:019:0002,15
641,18,Volkswagen ID.3,False,39.72832429233546,27,79507:019:0002,15
642,19,Volkswagen ID.3,False,34.29563169227587,27,79513:012:0033,15
643,20,Volkswagen ID.3,True,29.113101589681936,27,79513:012:0033,15
644,21,Volkswagen ID.3,True,36.313101589681935,27,79513:012:0033,15
645,22,Volkswagen ID.3,True,43.51310158968194,27,79513:012:0033,15
646,23,Volkswagen ID.3,False,45.0,27,79513:012:0033,15
647,24,Volkswagen ID.3,False,43.368681419257186,27,79513:012:0033,15
648,1,Volkswagen ID.3,False,42.563681419257186,28,79513:012:0033,15
649,2,Volkswagen ID.3,False,34.03303910494877,28,79513:012:0033,15
650,3,Volkswagen ID.3,False,25.67859979972626,28,79513:012:0033,15
651,4,Volkswagen ID.3,False,16.203921521853683,28,79513:012:0033,15
652,5,Volkswagen ID.3,False,15.398921521853683,28,79513:012:0033,15
653,6,Volkswagen ID.3,False,6.605886706528619,28,79513:012:0033,15
654,7,Volkswagen ID.3,False,4.809995312177785,28,79507:019:0002,15
655,8,Volkswagen ID.3,True,0.0,28,79507:019:0002,15
656,9,Volkswagen ID.3,True,7.2,28,79507:019:0002,15
657,10,Volkswagen ID.3,True,14.4,28,79507:019:0002,15
658,11,Volkswagen ID.3,True,21.6,28,79507:019:0002,15
659,12,Volkswagen ID.3,True,28.8,28,79507:019:0002,15
660,13,Volkswagen ID.3,True,36.0,28,79507:019:0002,15
661,14,Volkswagen ID.3,True,43.2,28,79507:019:0002,15
662,15,Volkswagen ID.3,False,45.0,28,79507:019:0002,15
663,16,Volkswagen ID.3,True,43.084429041350546,28,79507:019:0002,15
664,17,Volkswagen ID.3,False,45.0,28,79507:019:0002,15
665,18,Volkswagen ID.3,False,44.195,28,79507:019:0002,15
666,19,Volkswagen ID.3,False,43.39,28,79513:012:0033,15
667,20,Volkswagen ID.3,False,38.87461710263908,28,79513:012:0033,15
668,21,Volkswagen ID.3,False,29.014429727421906,28,79513:012:0033,15
669,22,Volkswagen ID.3,False,21.464696612120086,28,79513:012:0033,15
670,23,Volkswagen ID.3,True,14.965778170888424,28,79513:012:0033,15
671,24,Volkswagen ID.3,False,22.165778170888423,28,79513:012:0033,15
672,1,Volkswagen ID.3,False,16.691622404530218,29,79513:012:0033,15
673,2,Volkswagen ID.3,False,15.886622404530218,29,79513:012:0033,15
674,3,Volkswagen ID.3,True,9.70002129720821,29,79513:012:0033,15
675,4,Volkswagen ID.3,False,16.90002129720821,29,79513:012:0033,15
676,5,Volkswagen ID.3,True,8.164428808537128,29,79513:012:0033,15
677,6,Volkswagen ID.3,False,15.364428808537127,29,79513:012:0033,15
678,7,Volkswagen ID.3,True,12.86149504521983,29,79507:019:0002,15
679,8,Volkswagen ID.3,True,20.06149504521983,29,79507:019:0002,15
680,9,Volkswagen ID.3,True,27.261495045219828,29,79507:019:0002,15
681,10,Volkswagen ID.3,True,34.46149504521983,29,79507:019:0002,15
682,11,Volkswagen ID.3,True,41.66149504521983,29,79507:019:0002,15
683,12,Volkswagen ID.3,False,45.0,29,79507:019:0002,15
684,13,Volkswagen ID.3,True,41.32152517152561,29,79507:019:0002,15
685,14,Volkswagen ID.3,True,45.0,29,79507:019:0002,15
686,15,Volkswagen ID.3,True,45.0,29,79507:019:0002,15
687,16,Volkswagen ID.3,True,45.0,29,79507:019:0002,15
688,17,Volkswagen ID.3,True,45.0,29,79507:019:0002,15
689,18,Volkswagen ID.3,True,45.0,29,79507:019:0002,15
690,19,Volkswagen ID.3,True,45.0,29,79513:012:0033,15
691,20,Volkswagen ID.3,False,45.0,29,79513:012:0033,15
692,21,Volkswagen ID.3,True,35.034101785093874,29,79513:012:0033,15
693,22,Volkswagen ID.3,False,42.23410178509388,29,79513:012:0033,15
694,23,Volkswagen ID.3,False,41.42910178509388,29,79513:012:0033,15
695,24,Volkswagen ID.3,True,34.67337194720318,29,79513:012:0033,15
696,1,Volkswagen ID.3,True,41.87337194720318,30,79513:012:0033,15
697,2,Volkswagen ID.3,False,45.0,30,79513:012:0033,15
698,3,Volkswagen ID.3,False,41.12938979203512,30,79513:012:0033,15
699,4,Volkswagen ID.3,False,33.54948226381798,30,79513:012:0033,15
700,5,Volkswagen ID.3,True,30.016472133555894,30,79513:012:0033,15
701,6,Volkswagen ID.3,False,37.2164721335559,30,79513:012:0033,15
702,7,Volkswagen ID.3,True,29.69985792278942,30,79507:019:0002,15
703,8,Volkswagen ID.3,True,36.89985792278942,30,79507:019:0002,15
704,9,Volkswagen ID.3,True,44.099857922789425,30,79507:019:0002,15
705,10,Volkswagen ID.3,True,45.0,30,79507:019:0002,15
706,11,Volkswagen ID.3,True,45.0,30,79507:019:0002,15
707,12,Volkswagen ID.3,True,45.0,30,79507:019:0002,15
708,13,Volkswagen ID.3,True,45.0,30,79507:019:0002,15
709,14,Volkswagen ID.3,True,45.0,30,79507:019:0002,15
710,15,Volkswagen ID.3,True,45.0,30,79507:019:0002,15
711,16,Volkswagen ID.3,True,45.0,30,79507:019:0002,15
712,17,Volkswagen ID.3,True,45.0,30,79507:019:0002,15
713,18,Volkswagen ID.3,False,45.0,30,79507:019:0002,15
714,19,Volkswagen ID.3,False,43.678365565257955,30,79513:012:0033,15
715,20,Volkswagen ID.3,False,42.873365565257956,30,79513:012:0033,15
716,21,Volkswagen ID.3,True,30.311753190181157,30,79513:012:0033,15
717,22,Volkswagen ID.3,False,37.51175319018116,30,79513:012:0033,15
718,23,Volkswagen ID.3,False,33.27739100382134,30,79513:012:0033,15
719,24,Volkswagen ID.3,True,31.98087092388739,30,79513:012:0033,15
0,1,Volkswagen ID.3,True,36.25,1,79503:005:0008,16
1,2,Volkswagen ID.3,True,43.45,1,79503:005:0008,16
2,3,Volkswagen ID.3,True,45.0,1,79503:005:0008,16
3,4,Volkswagen ID.3,True,45.0,1,79503:005:0008,16
4,5,Volkswagen ID.3,True,45.0,1,79503:005:0008,16
5,6,Volkswagen ID.3,True,45.0,1,79503:005:0008,16
6,7,Volkswagen ID.3,True,45.0,1,79508:024:0012,16
7,8,Volkswagen ID.3,False,45.0,1,79508:024:0012,16
8,9,Volkswagen ID.3,True,42.6180480572328,1,79508:024:0012,16
9,10,Volkswagen ID.3,False,45.0,1,79508:024:0012,16
10,11,Volkswagen ID.3,False,37.789972061064205,1,79508:024:0012,16
11,12,Volkswagen ID.3,True,33.055419907451125,1,79508:024:0012,16
12,13,Volkswagen ID.3,True,40.25541990745113,1,79508:024:0012,16
13,14,Volkswagen ID.3,False,45.0,1,79508:024:0012,16
14,15,Volkswagen ID.3,False,36.29923227434445,1,79508:024:0012,16
15,16,Volkswagen ID.3,False,33.953424994134146,1,79508:024:0012,16
16,17,Volkswagen ID.3,True,33.148424994134146,1,79508:024:0012,16
17,18,Volkswagen ID.3,True,40.34842499413415,1,79508:024:0012,16
18,19,Volkswagen ID.3,True,45.0,1,79503:005:0008,16
19,20,Volkswagen ID.3,True,45.0,1,79503:005:0008,16
20,21,Volkswagen ID.3,True,45.0,1,79503:005:0008,16
21,22,Volkswagen ID.3,True,45.0,1,79503:005:0008,16
22,23,Volkswagen ID.3,True,45.0,1,79503:005:0008,16
23,24,Volkswagen ID.3,True,45.0,1,79503:005:0008,16
24,1,Volkswagen ID.3,True,45.0,2,79503:005:0008,16
25,2,Volkswagen ID.3,True,45.0,2,79503:005:0008,16
26,3,Volkswagen ID.3,True,45.0,2,79503:005:0008,16
27,4,Volkswagen ID.3,True,45.0,2,79503:005:0008,16
28,5,Volkswagen ID.3,True,45.0,2,79503:005:0008,16
29,6,Volkswagen ID.3,True,45.0,2,79503:005:0008,16
30,7,Volkswagen ID.3,False,45.0,2,79508:024:0012,16
31,8,Volkswagen ID.3,False,42.10221389417447,2,79508:024:0012,16
32,9,Volkswagen ID.3,False,34.90471659602047,2,79508:024:0012,16
33,10,Volkswagen ID.3,True,24.499422454797,2,79508:024:0012,16
34,11,Volkswagen ID.3,True,31.699422454797,2,79508:024:0012,16
35,12,Volkswagen ID.3,False,38.899422454797,2,79508:024:0012,16
36,13,Volkswagen ID.3,True,38.094422454797,2,79508:024:0012,16
37,14,Volkswagen ID.3,False,45.0,2,79508:024:0012,16
38,15,Volkswagen ID.3,False,43.96488389212127,2,79508:024:0012,16
39,16,Volkswagen ID.3,False,32.674333077709775,2,79508:024:0012,16
40,17,Volkswagen ID.3,True,24.317013532071766,2,79508:024:0012,16
41,18,Volkswagen ID.3,True,31.517013532071765,2,79508:024:0012,16
42,19,Volkswagen ID.3,True,38.71701353207177,2,79503:005:0008,16
43,20,Volkswagen ID.3,False,45.0,2,79503:005:0008,16
44,21,Volkswagen ID.3,True,34.69277788878778,2,79503:005:0008,16
45,22,Volkswagen ID.3,True,41.89277788878778,2,79503:005:0008,16
46,23,Volkswagen ID.3,True,45.0,2,79503:005:0008,16
47,24,Volkswagen ID.3,True,45.0,2,79503:005:0008,16
48,1,Volkswagen ID.3,True,45.0,3,79503:005:0008,16
49,2,Volkswagen ID.3,True,45.0,3,79503:005:0008,16
50,3,Volkswagen ID.3,True,45.0,3,79503:005:0008,16
51,4,Volkswagen ID.3,True,45.0,3,79503:005:0008,16
52,5,Volkswagen ID.3,True,45.0,3,79503:005:0008,16
53,6,Volkswagen ID.3,True,45.0,3,79503:005:0008,16
54,7,Volkswagen ID.3,False,45.0,3,79508:024:0012,16
55,8,Volkswagen ID.3,True,38.87615639700584,3,79508:024:0012,16
56,9,Volkswagen ID.3,False,45.0,3,79508:024:0012,16
57,10,Volkswagen ID.3,False,36.41653873243425,3,79508:024:0012,16
58,11,Volkswagen ID.3,False,30.88121805891846,3,79508:024:0012,16
59,12,Volkswagen ID.3,False,16.994469039095016,3,79508:024:0012,16
60,13,Volkswagen ID.3,True,15.11410326572663,3,79508:024:0012,16
61,14,Volkswagen ID.3,False,22.31410326572663,3,79508:024:0012,16
62,15,Volkswagen ID.3,True,19.681091442628883,3,79508:024:0012,16
63,16,Volkswagen ID.3,False,26.881091442628883,3,79508:024:0012,16
64,17,Volkswagen ID.3,True,25.337348406251145,3,79508:024:0012,16
65,18,Volkswagen ID.3,True,32.53734840625115,3,79508:024:0012,16
66,19,Volkswagen ID.3,True,39.73734840625115,3,79503:005:0008,16
67,20,Volkswagen ID.3,True,45.0,3,79503:005:0008,16
68,21,Volkswagen ID.3,True,45.0,3,79503:005:0008,16
69,22,Volkswagen ID.3,True,45.0,3,79503:005:0008,16
70,23,Volkswagen ID.3,True,45.0,3,79503:005:0008,16
71,24,Volkswagen ID.3,True,45.0,3,79503:005:0008,16
72,1,Volkswagen ID.3,True,45.0,4,79503:005:0008,16
73,2,Volkswagen ID.3,True,45.0,4,79503:005:0008,16
74,3,Volkswagen ID.3,True,45.0,4,79503:005:0008,16
75,4,Volkswagen ID.3,True,45.0,4,79503:005:0008,16
76,5,Volkswagen ID.3,True,45.0,4,79503:005:0008,16
77,6,Volkswagen ID.3,True,45.0,4,79503:005:0008,16
78,7,Volkswagen ID.3,False,45.0,4,79508:024:0012,16
79,8,Volkswagen ID.3,False,37.90139335368231,4,79508:024:0012,16
80,9,Volkswagen ID.3,False,35.887705875562965,4,79508:024:0012,16
81,10,Volkswagen ID.3,True,32.54491266567442,4,79508:024:0012,16
82,11,Volkswagen ID.3,False,39.74491266567442,4,79508:024:0012,16
83,12,Volkswagen ID.3,False,34.01681632174905,4,79508:024:0012,16
84,13,Volkswagen ID.3,True,25.368883310526492,4,79508:024:0012,16
85,14,Volkswagen ID.3,False,32.568883310526495,4,79508:024:0012,16
86,15,Volkswagen ID.3,False,26.74498631439725,4,79508:024:0012,16
87,16,Volkswagen ID.3,False,25.93998631439725,4,79508:024:0012,16
88,17,Volkswagen ID.3,True,17.934134359215122,4,79508:024:0012,16
89,18,Volkswagen ID.3,True,25.13413435921512,4,79508:024:0012,16
90,19,Volkswagen ID.3,False,32.33413435921512,4,79503:005:0008,16
91,20,Volkswagen ID.3,True,23.601652551660038,4,79503:005:0008,16
92,21,Volkswagen ID.3,True,30.801652551660037,4,79503:005:0008,16
93,22,Volkswagen ID.3,True,38.00165255166004,4,79503:005:0008,16
94,23,Volkswagen ID.3,True,45.0,4,79503:005:0008,16
95,24,Volkswagen ID.3,True,45.0,4,79503:005:0008,16
96,1,Volkswagen ID.3,True,45.0,5,79503:005:0008,16
97,2,Volkswagen ID.3,True,45.0,5,79503:005:0008,16
98,3,Volkswagen ID.3,True,45.0,5,79503:005:0008,16
99,4,Volkswagen ID.3,True,45.0,5,79503:005:0008,16
100,5,Volkswagen ID.3,True,45.0,5,79503:005:0008,16
101,6,Volkswagen ID.3,True,45.0,5,79503:005:0008,16
102,7,Volkswagen ID.3,False,45.0,5,79508:024:0012,16
103,8,Volkswagen ID.3,False,42.783315962663366,5,79508:024:0012,16
104,9,Volkswagen ID.3,False,35.96925374075573,5,79508:024:0012,16
105,10,Volkswagen ID.3,False,35.16425374075573,5,79508:024:0012,16
106,11,Volkswagen ID.3,False,34.29143466878713,5,79508:024:0012,16
107,12,Volkswagen ID.3,True,31.71108789976045,5,79508:024:0012,16
108,13,Volkswagen ID.3,False,38.91108789976045,5,79508:024:0012,16
109,14,Volkswagen ID.3,False,35.99260064703421,5,79508:024:0012,16
110,15,Volkswagen ID.3,False,32.12336273380101,5,79508:024:0012,16
111,16,Volkswagen ID.3,False,29.215017284791408,5,79508:024:0012,16
112,17,Volkswagen ID.3,True,24.972811953488918,5,79508:024:0012,16
113,18,Volkswagen ID.3,True,32.17281195348892,5,79508:024:0012,16
114,19,Volkswagen ID.3,True,39.37281195348892,5,79503:005:0008,16
115,20,Volkswagen ID.3,True,45.0,5,79503:005:0008,16
116,21,Volkswagen ID.3,True,45.0,5,79503:005:0008,16
117,22,Volkswagen ID.3,True,45.0,5,79503:005:0008,16
118,23,Volkswagen ID.3,True,45.0,5,79503:005:0008,16
119,24,Volkswagen ID.3,True,45.0,5,79503:005:0008,16
120,1,Volkswagen ID.3,True,45.0,6,79503:005:0008,16
121,2,Volkswagen ID.3,True,45.0,6,79503:005:0008,16
122,3,Volkswagen ID.3,True,45.0,6,79503:005:0008,16
123,4,Volkswagen ID.3,True,45.0,6,79503:005:0008,16
124,5,Volkswagen ID.3,True,45.0,6,79503:005:0008,16
125,6,Volkswagen ID.3,True,45.0,6,79503:005:0008,16
126,7,Volkswagen ID.3,True,45.0,6,79508:024:0012,16
127,8,Volkswagen ID.3,False,45.0,6,79508:024:0012,16
128,9,Volkswagen ID.3,False,39.61997131309128,6,79508:024:0012,16
129,10,Volkswagen ID.3,False,37.887067375030604,6,79508:024:0012,16
130,11,Volkswagen ID.3,False,37.082067375030604,6,79508:024:0012,16
131,12,Volkswagen ID.3,True,36.277067375030605,6,79508:024:0012,16
132,13,Volkswagen ID.3,True,43.47706737503061,6,79508:024:0012,16
133,14,Volkswagen ID.3,True,45.0,6,79508:024:0012,16
134,15,Volkswagen ID.3,True,45.0,6,79508:024:0012,16
135,16,Volkswagen ID.3,False,45.0,6,79508:024:0012,16
136,17,Volkswagen ID.3,True,38.1618172726198,6,79508:024:0012,16
137,18,Volkswagen ID.3,True,45.0,6,79508:024:0012,16
138,19,Volkswagen ID.3,True,45.0,6,79503:005:0008,16
139,20,Volkswagen ID.3,True,45.0,6,79503:005:0008,16
140,21,Volkswagen ID.3,True,45.0,6,79503:005:0008,16
141,22,Volkswagen ID.3,True,45.0,6,79503:005:0008,16
142,23,Volkswagen ID.3,True,45.0,6,79503:005:0008,16
143,24,Volkswagen ID.3,True,45.0,6,79503:005:0008,16
144,1,Volkswagen ID.3,True,45.0,7,79503:005:0008,16
145,2,Volkswagen ID.3,True,45.0,7,79503:005:0008,16
146,3,Volkswagen ID.3,True,45.0,7,79503:005:0008,16
147,4,Volkswagen ID.3,True,45.0,7,79503:005:0008,16
148,5,Volkswagen ID.3,True,45.0,7,79503:005:0008,16
149,6,Volkswagen ID.3,True,45.0,7,79503:005:0008,16
150,7,Volkswagen ID.3,False,45.0,7,79508:024:0012,16
151,8,Volkswagen ID.3,False,41.575419348813504,7,79508:024:0012,16
152,9,Volkswagen ID.3,True,40.770419348813505,7,79508:024:0012,16
153,10,Volkswagen ID.3,False,45.0,7,79508:024:0012,16
154,11,Volkswagen ID.3,True,44.195,7,79508:024:0012,16
155,12,Volkswagen ID.3,False,45.0,7,79508:024:0012,16
156,13,Volkswagen ID.3,False,39.63597061391048,7,79508:024:0012,16
157,14,Volkswagen ID.3,False,38.83097061391048,7,79508:024:0012,16
158,15,Volkswagen ID.3,False,38.02597061391048,7,79508:024:0012,16
159,16,Volkswagen ID.3,True,32.21270856453385,7,79508:024:0012,16
160,17,Volkswagen ID.3,True,39.41270856453385,7,79508:024:0012,16
161,18,Volkswagen ID.3,True,45.0,7,79508:024:0012,16
162,19,Volkswagen ID.3,True,45.0,7,79503:005:0008,16
163,20,Volkswagen ID.3,True,45.0,7,79503:005:0008,16
164,21,Volkswagen ID.3,True,45.0,7,79503:005:0008,16
165,22,Volkswagen ID.3,False,45.0,7,79503:005:0008,16
166,23,Volkswagen ID.3,True,35.12458276590271,7,79503:005:0008,16
167,24,Volkswagen ID.3,True,42.32458276590271,7,79503:005:0008,16
168,1,Volkswagen ID.3,True,45.0,8,79503:005:0008,16
169,2,Volkswagen ID.3,True,45.0,8,79503:005:0008,16
170,3,Volkswagen ID.3,True,45.0,8,79503:005:0008,16
171,4,Volkswagen ID.3,True,45.0,8,79503:005:0008,16
172,5,Volkswagen ID.3,True,45.0,8,79503:005:0008,16
173,6,Volkswagen ID.3,True,45.0,8,79503:005:0008,16
174,7,Volkswagen ID.3,True,45.0,8,79508:024:0012,16
175,8,Volkswagen ID.3,True,45.0,8,79508:024:0012,16
176,9,Volkswagen ID.3,False,45.0,8,79508:024:0012,16
177,10,Volkswagen ID.3,False,43.238157851674025,8,79508:024:0012,16
178,11,Volkswagen ID.3,True,38.50914264696115,8,79508:024:0012,16
179,12,Volkswagen ID.3,True,45.0,8,79508:024:0012,16
180,13,Volkswagen ID.3,False,45.0,8,79508:024:0012,16
181,14,Volkswagen ID.3,False,44.195,8,79508:024:0012,16
182,15,Volkswagen ID.3,True,38.912659948363014,8,79508:024:0012,16
183,16,Volkswagen ID.3,True,45.0,8,79508:024:0012,16
184,17,Volkswagen ID.3,True,45.0,8,79508:024:0012,16
185,18,Volkswagen ID.3,True,45.0,8,79508:024:0012,16
186,19,Volkswagen ID.3,True,45.0,8,79503:005:0008,16
187,20,Volkswagen ID.3,True,45.0,8,79503:005:0008,16
188,21,Volkswagen ID.3,False,45.0,8,79503:005:0008,16
189,22,Volkswagen ID.3,True,40.468329099402084,8,79503:005:0008,16
190,23,Volkswagen ID.3,True,45.0,8,79503:005:0008,16
191,24,Volkswagen ID.3,True,45.0,8,79503:005:0008,16
192,1,Volkswagen ID.3,True,45.0,9,79503:005:0008,16
193,2,Volkswagen ID.3,True,45.0,9,79503:005:0008,16
194,3,Volkswagen ID.3,True,45.0,9,79503:005:0008,16
195,4,Volkswagen ID.3,True,45.0,9,79503:005:0008,16
